audit_tolerance,operating_threshold,operational_step_change,audit_boundary_step_change,operating_threshold_step_size,audit_tolerance_step_size,dataset,model,protected_attribute,fairness_metric
0.18,0.35,0.09999999999999998,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.4,0.0,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.45,0.02857142857142858,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.5,0.07142857142857151,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.55,0.014285714285714235,0.05714285714285716,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.6,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.65,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.18,0.7,0.042857142857142816,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.3,,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.35,0.08571428571428574,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.4,0.014285714285714235,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.45,0.02857142857142858,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.5,0.08571428571428574,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.55,0.042857142857142816,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.6,0.02857142857142858,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.65,0.0714285714285714,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.19,0.7,0.04285714285714293,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.35,0.08571428571428574,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.4,0.042857142857142816,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.5,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.55,0.05714285714285716,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.6,0.014285714285714235,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.65,0.0714285714285714,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.2,0.7,0.05714285714285716,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.3,,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.35,0.02857142857142858,0.0714285714285714,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.4,0.0,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.45,0.014285714285714346,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.5,0.02857142857142858,0.07142857142857151,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.55,0.10000000000000009,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.6,0.014285714285714346,0.05714285714285716,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.65,0.09999999999999998,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.21,0.7,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.35,0.014285714285714235,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.4,0.0,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.45,0.014285714285714346,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.5,0.02857142857142858,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.55,0.05714285714285716,0.08571428571428574,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.6,0.05714285714285716,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.65,0.08571428571428563,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.22,0.7,0.04285714285714293,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.3,,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.35,0.05714285714285716,0.05714285714285716,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.4,0.02857142857142858,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.45,0.02857142857142858,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.5,0.042857142857142816,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.55,0.08571428571428574,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.6,0.014285714285714235,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.65,0.08571428571428574,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.23,0.7,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.3,,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.35,0.014285714285714235,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.4,0.0,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.45,0.02857142857142858,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.5,0.042857142857142816,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.55,0.08571428571428574,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.6,0.014285714285714235,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.65,0.08571428571428574,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.24,0.7,0.04285714285714293,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.3,,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.35,0.0,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.4,0.014285714285714235,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.5,0.042857142857142816,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.55,0.0714285714285714,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.6,0.02857142857142847,0.05714285714285705,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.65,0.09999999999999998,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.25,0.7,0.0714285714285714,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.3,,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.35,0.0,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.5,0.02857142857142858,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.55,0.02857142857142858,0.05714285714285705,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.6,0.02857142857142858,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.65,0.08571428571428563,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.26,0.7,0.07142857142857151,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.35,0.014285714285714346,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.4,0.014285714285714346,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.5,0.014285714285714235,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.55,0.014285714285714346,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.6,0.05714285714285716,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.65,0.0714285714285714,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.27,0.7,0.042857142857142816,0.04285714285714293,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.3,,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.35,0.014285714285714235,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.4,0.014285714285714235,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.45,0.0,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.5,0.02857142857142858,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.55,0.02857142857142858,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.6,0.042857142857142816,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.65,0.05714285714285716,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.28,0.7,0.05714285714285716,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.3,,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.35,0.014285714285714346,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.5,0.014285714285714235,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.55,0.04285714285714293,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.6,0.014285714285714235,0.02857142857142858,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.65,0.02857142857142858,0.05714285714285716,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.29,0.7,0.09999999999999998,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.35,0.014285714285714346,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.4,0.014285714285714346,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.45,0.0,0.014285714285714346,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.5,0.02857142857142858,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.55,0.04285714285714293,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.6,0.0,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.65,0.02857142857142858,0.014285714285714235,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.3,0.7,0.0714285714285714,0.042857142857142816,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,eod_violation
0.0,0.3,,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.35,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.4,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.45,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.5,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.55,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.6,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.65,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.0,0.7,0.0,,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.6,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.65,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.01,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.4,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.5,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.55,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.6,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.65,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.02,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.4,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.45,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.5,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.55,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.6,0.05263157894736842,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.65,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.03,0.7,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.35,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.4,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.45,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.5,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.55,0.07894736842105263,0.10526315789473684,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.6,0.0,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.65,0.07894736842105263,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.04,0.7,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.35,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.4,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.45,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.5,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.55,0.07894736842105263,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.6,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.65,0.05263157894736842,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.05,0.7,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.3,,0.07894736842105263,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.35,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.4,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.45,0.02631578947368421,0.07894736842105263,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.5,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.55,0.07894736842105263,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.6,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.65,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.06,0.7,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.3,,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.35,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.4,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.45,0.0,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.5,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.55,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.6,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.65,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.07,0.7,0.02631578947368421,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.3,,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.35,0.07894736842105263,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.4,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.45,0.05263157894736842,0.07894736842105263,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.5,0.05263157894736842,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.55,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.6,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.65,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.08,0.7,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.3,,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.35,0.07894736842105263,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.4,0.02631578947368421,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.45,0.05263157894736842,0.0,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.5,0.0,0.05263157894736842,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.55,0.0,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.6,0.02631578947368421,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
0.09,0.65,0.05263157894736842,0.02631578947368421,0.04999999999999999,0.010000000000000005,german,hist_gradient_boosting,age_lt_25,equalized_odds_violation
