audit_tolerance,operating_threshold,operational_sensitivity,governance_boundary_sensitivity,dataset,model,protected_attribute,fairness_metric
0.3,0.55,0.0,0.0,german,logistic_regression,sex,dpd_violation
0.3,0.6,0.20000000000000023,1.0,german,logistic_regression,sex,dpd_violation
0.3,0.65,0.0,1.0,german,logistic_regression,sex,dpd_violation
0.3,0.7,0.20000000000000046,0.0,german,logistic_regression,sex,dpd_violation
0.0,0.3,0.0,3.9999999999999964,german,logistic_regression,sex,dpr_violation
0.0,0.35,0.09999999999999996,4.999999999999996,german,logistic_regression,sex,dpr_violation
0.0,0.4,0.0,1.999999999999998,german,logistic_regression,sex,dpr_violation
0.0,0.45,0.10000000000000002,1.9999999999999982,german,logistic_regression,sex,dpr_violation
0.0,0.5,0.09999999999999996,1.9999999999999982,german,logistic_regression,sex,dpr_violation
0.0,0.55,0.0,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.0,0.6,0.10000000000000002,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.0,0.65,0.0,1.9999999999999982,german,logistic_regression,sex,dpr_violation
0.0,0.7,0.0,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.3,0.2000000000000001,5.499999999999996,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.35,0.09999999999999999,4.999999999999996,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.4,0.29999999999999993,3.9999999999999964,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.45,0.1,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.5,0.19999999999999993,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.55,0.10000000000000002,1.4999999999999987,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.6,0.20000000000000004,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.65,0.0,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.010000000000000009,0.7,0.20000000000000026,1.4999999999999987,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.3,0.19999999999999996,8.999999999999991,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.35,0.19999999999999998,5.999999999999996,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.4,0.7999999999999997,5.499999999999996,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.45,0.4,1.499999999999999,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.5,0.19999999999999993,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.55,0.3000000000000001,0.999999999999999,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.6,0.20000000000000004,2.999999999999998,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.65,0.1,0.4999999999999995,german,logistic_regression,sex,dpr_violation
0.020000000000000018,0.7,0.20000000000000023,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.3,1.0,9.499999999999991,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.35,0.7999999999999996,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.4,1.1999999999999997,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.45,0.7000000000000002,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.5,0.09999999999999992,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.55,0.0,1.499999999999999,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.6,0.30000000000000004,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.65,0.10000000000000012,0.9999999999999991,german,logistic_regression,sex,dpr_violation
0.030000000000000027,0.7,0.6000000000000008,1.9999999999999987,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.3,1.8000000000000003,7.999999999999993,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.35,1.2999999999999994,3.999999999999996,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.4,1.2999999999999996,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.45,0.7000000000000002,4.4999999999999964,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.5,0.09999999999999992,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.55,0.2000000000000001,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.6,0.3000000000000001,1.4999999999999987,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.65,0.09999999999999998,2.499999999999998,german,logistic_regression,sex,dpr_violation
0.040000000000000036,0.7,0.6000000000000009,1.4999999999999987,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.3,2.6000000000000005,7.999999999999995,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.35,1.7999999999999994,5.499999999999996,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.4,1.0999999999999994,4.999999999999996,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.45,0.6000000000000001,7.499999999999995,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.5,0.30000000000000004,3.999999999999996,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.55,0.4000000000000002,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.6,0.30000000000000004,1.999999999999998,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.65,0.10000000000000012,6.499999999999995,german,logistic_regression,sex,dpr_violation
0.050000000000000044,0.7,0.20000000000000018,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.3,2.8000000000000007,10.000000000000044,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.35,1.8999999999999995,5.500000000000025,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.4,0.8999999999999997,5.000000000000022,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.45,0.9000000000000005,7.000000000000034,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.5,0.8999999999999997,2.500000000000011,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.55,0.6000000000000001,3.500000000000016,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.6,0.30000000000000004,2.500000000000011,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.65,0.10000000000000012,5.500000000000026,german,logistic_regression,sex,dpr_violation
0.06000000000000005,0.7,0.8000000000000013,3.500000000000017,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.3,4.4,10.000000000000048,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.35,2.799999999999999,5.000000000000022,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.4,0.7999999999999994,3.500000000000017,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.45,1.1,3.0000000000000124,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.5,1.0,1.5000000000000069,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.55,0.4000000000000002,3.500000000000015,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.6,0.10000000000000012,5.000000000000024,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.65,0.10000000000000012,2.500000000000011,german,logistic_regression,sex,dpr_violation
0.06999999999999995,0.7,0.6000000000000008,2.500000000000011,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.3,4.800000000000002,7.999999999999995,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.35,3.199999999999999,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.4,1.2999999999999996,2.4999999999999973,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.45,1.3000000000000007,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.5,0.7999999999999996,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.55,0.10000000000000012,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.6,0.10000000000000012,5.999999999999996,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.65,0.4000000000000002,2.4999999999999973,german,logistic_regression,sex,dpr_violation
0.07999999999999996,0.7,0.8000000000000013,1.4999999999999987,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.3,5.400000000000001,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.35,3.899999999999999,5.499999999999997,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.4,1.2999999999999992,2.4999999999999973,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.45,0.8999999999999999,4.499999999999997,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.5,0.8999999999999999,5.499999999999996,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.55,0.10000000000000012,3.999999999999996,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.6,0.10000000000000012,4.499999999999996,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.65,0.8000000000000004,1.9999999999999987,german,logistic_regression,sex,dpr_violation
0.08999999999999997,0.7,1.000000000000001,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.3,4.4,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.35,3.5999999999999988,6.999999999999995,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.4,1.4999999999999998,5.499999999999997,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.45,0.7000000000000002,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.5,0.8999999999999999,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.55,0.10000000000000012,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.6,0.29999999999999977,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.65,0.6000000000000001,2.0,german,logistic_regression,sex,dpr_violation
0.09999999999999998,0.7,0.20000000000000046,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.3,4.4,5.999999999999995,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.35,3.699999999999998,7.999999999999989,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.4,2.0999999999999988,7.999999999999995,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.45,0.9000000000000005,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.5,0.6999999999999998,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.55,0.29999999999999977,6.499999999999995,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.6,0.5,4.499999999999997,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.65,0.40000000000000047,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.10999999999999999,0.7,0.3999999999999998,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.12,0.3,3.600000000000002,3.0,german,logistic_regression,sex,dpr_violation
0.12,0.35,3.1999999999999984,7.999999999999995,german,logistic_regression,sex,dpr_violation
0.12,0.4,2.4999999999999987,8.999999999999991,german,logistic_regression,sex,dpr_violation
0.12,0.45,1.5000000000000007,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.12,0.5,0.20000000000000012,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.12,0.55,0.0,7.499999999999992,german,logistic_regression,sex,dpr_violation
0.12,0.6,1.0,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.12,0.65,0.7000000000000002,4.999999999999995,german,logistic_regression,sex,dpr_violation
0.12,0.7,0.20000000000000046,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.13,0.3,2.4000000000000004,2.5,german,logistic_regression,sex,dpr_violation
0.13,0.35,2.499999999999999,5.5,german,logistic_regression,sex,dpr_violation
0.13,0.4,2.9999999999999996,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.13,0.45,1.9000000000000004,4.999999999999997,german,logistic_regression,sex,dpr_violation
0.13,0.5,0.10000000000000006,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.13,0.55,0.40000000000000047,4.999999999999997,german,logistic_regression,sex,dpr_violation
0.13,0.6,1.0,2.4999999999999973,german,logistic_regression,sex,dpr_violation
0.13,0.65,0.5,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.13,0.7,0.4000000000000009,1.9999999999999973,german,logistic_regression,sex,dpr_violation
0.14,0.3,2.4000000000000004,2.0,german,logistic_regression,sex,dpr_violation
0.14,0.35,2.599999999999999,2.9999999999999947,german,logistic_regression,sex,dpr_violation
0.14,0.4,2.599999999999999,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.14,0.45,1.7000000000000008,6.999999999999995,german,logistic_regression,sex,dpr_violation
0.14,0.5,0.20000000000000012,5.999999999999992,german,logistic_regression,sex,dpr_violation
0.14,0.55,0.3999999999999999,3.0,german,logistic_regression,sex,dpr_violation
0.14,0.6,1.1000000000000008,4.499999999999997,german,logistic_regression,sex,dpr_violation
0.14,0.65,0.8000000000000004,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.14,0.7,0.8000000000000007,1.5,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.3,2.000000000000002,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.35,2.4000000000000004,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.4,2.199999999999999,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.45,1.2000000000000002,4.999999999999995,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.5,0.6999999999999993,4.999999999999995,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.55,0.6999999999999996,2.9999999999999947,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.6,0.8000000000000004,3.9999999999999973,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.65,1.1,2.5,german,logistic_regression,sex,dpr_violation
0.15000000000000002,0.7,1.400000000000002,3.4999999999999973,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.3,2.0,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.35,2.199999999999999,4.0,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.4,2.299999999999999,5.0,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.45,1.6000000000000008,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.5,0.6000000000000003,3.0,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.55,0.5999999999999995,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.6,1.1999999999999997,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.65,0.9000000000000005,1.9999999999999973,german,logistic_regression,sex,dpr_violation
0.16000000000000003,0.7,0.4000000000000009,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.3,1.3999999999999992,1.0,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.35,1.8999999999999988,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.4,2.2,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.45,1.6000000000000008,5.999999999999995,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.5,0.5999999999999992,4.0,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.55,0.5000000000000006,4.0,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.6,1.3000000000000003,5.499999999999995,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.65,1.0,4.499999999999997,german,logistic_regression,sex,dpr_violation
0.17000000000000004,0.7,0.4000000000000009,2.9999999999999973,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.3,1.000000000000001,0.5000000000000028,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.35,1.5999999999999999,2.0000000000000058,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.4,1.7999999999999987,4.000000000000017,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.45,1.5999999999999996,6.50000000000003,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.5,0.9999999999999994,5.500000000000025,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.55,0.3000000000000003,3.000000000000011,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.6,1.1,5.0000000000000275,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.65,1.4000000000000004,3.5000000000000138,german,logistic_regression,sex,dpr_violation
0.18000000000000005,0.7,1.0000000000000022,2.000000000000011,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.3,0.8000000000000009,0.0,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.35,1.1999999999999995,1.5000000000000084,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.4,1.2999999999999996,3.5000000000000195,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.45,1.3000000000000003,3.5000000000000138,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.5,1.2999999999999996,4.5000000000000195,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.55,0.5999999999999995,2.5000000000000084,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.6,1.2000000000000002,3.5000000000000138,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.65,1.6000000000000008,2.5000000000000084,german,logistic_regression,sex,dpr_violation
0.18999999999999995,0.7,1.0,3.5000000000000138,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.3,0.40000000000000047,0.0,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.35,0.8999999999999994,1.5,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.4,1.3999999999999997,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.45,1.4000000000000004,0.5,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.5,1.1999999999999995,2.0,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.55,0.5000000000000006,4.0,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.6,1.1,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.65,1.4000000000000004,1.5,german,logistic_regression,sex,dpr_violation
0.19999999999999996,0.7,0.6000000000000013,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.3,0.20000000000000023,0.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.35,0.5000000000000002,1.0,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.4,1.4999999999999998,2.9999999999999947,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.45,1.5999999999999996,0.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.5,0.5999999999999992,2.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.55,0.3000000000000003,4.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.6,1.7000000000000008,2.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.65,1.6000000000000008,2.5,german,logistic_regression,sex,dpr_violation
0.20999999999999996,0.7,0.20000000000000046,3.0,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.3,0.20000000000000023,0.5,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.35,0.40000000000000024,0.5,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.4,1.4999999999999998,2.0,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.45,1.4999999999999993,3.5,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.5,0.39999999999999913,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.55,0.5000000000000006,2.0,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.6,1.5000000000000007,1.5,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.65,1.3000000000000003,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.21999999999999997,0.7,0.4000000000000009,3.0,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.3,0.20000000000000023,0.0,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.35,0.20000000000000012,0.0,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.4,0.8999999999999994,1.5,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.45,1.5000000000000007,4.5,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.5,0.8999999999999994,1.9999999999999944,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.55,0.49999999999999944,1.9999999999999944,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.6,1.2000000000000013,1.0,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.65,1.3000000000000003,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.22999999999999998,0.7,0.7999999999999996,2.5,german,logistic_regression,sex,dpr_violation
0.24,0.3,0.20000000000000023,0.0,german,logistic_regression,sex,dpr_violation
0.24,0.35,0.10000000000000006,0.5,german,logistic_regression,sex,dpr_violation
0.24,0.4,0.5999999999999992,0.5,german,logistic_regression,sex,dpr_violation
0.24,0.45,1.4000000000000004,1.9999999999999944,german,logistic_regression,sex,dpr_violation
0.24,0.5,0.9000000000000005,2.5,german,logistic_regression,sex,dpr_violation
0.24,0.55,0.6999999999999996,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.24,0.6,1.1,1.5,german,logistic_regression,sex,dpr_violation
0.24,0.65,1.0,3.0,german,logistic_regression,sex,dpr_violation
0.24,0.7,1.0,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.25,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.25,0.35,0.10000000000000006,0.5,german,logistic_regression,sex,dpr_violation
0.25,0.4,0.6000000000000003,0.5,german,logistic_regression,sex,dpr_violation
0.25,0.45,1.1,0.9999999999999944,german,logistic_regression,sex,dpr_violation
0.25,0.5,0.7999999999999994,3.0,german,logistic_regression,sex,dpr_violation
0.25,0.55,0.6999999999999996,2.0,german,logistic_regression,sex,dpr_violation
0.25,0.6,1.1,2.9999999999999947,german,logistic_regression,sex,dpr_violation
0.25,0.65,0.8000000000000009,3.5,german,logistic_regression,sex,dpr_violation
0.25,0.7,0.4000000000000009,3.4999999999999947,german,logistic_regression,sex,dpr_violation
0.26,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.26,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.26,0.4,0.5000000000000002,0.5,german,logistic_regression,sex,dpr_violation
0.26,0.45,0.8999999999999999,1.5,german,logistic_regression,sex,dpr_violation
0.26,0.5,0.6999999999999993,2.5,german,logistic_regression,sex,dpr_violation
0.26,0.55,0.7000000000000007,2.0,german,logistic_regression,sex,dpr_violation
0.26,0.6,0.7999999999999998,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.26,0.65,0.8999999999999999,3.9999999999999947,german,logistic_regression,sex,dpr_violation
0.26,0.7,1.0000000000000022,3.5,german,logistic_regression,sex,dpr_violation
0.27,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.27,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.27,0.4,0.30000000000000016,0.0,german,logistic_regression,sex,dpr_violation
0.27,0.45,0.6999999999999996,1.5,german,logistic_regression,sex,dpr_violation
0.27,0.5,0.6999999999999993,1.0,german,logistic_regression,sex,dpr_violation
0.27,0.55,0.7000000000000007,2.0,german,logistic_regression,sex,dpr_violation
0.27,0.6,0.7000000000000007,3.5,german,logistic_regression,sex,dpr_violation
0.27,0.65,0.5999999999999995,4.999999999999995,german,logistic_regression,sex,dpr_violation
0.27,0.7,0.5999999999999991,4.499999999999995,german,logistic_regression,sex,dpr_violation
0.28,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.28,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.28,0.4,0.20000000000000012,0.0,german,logistic_regression,sex,dpr_violation
0.28,0.45,0.6999999999999996,1.0,german,logistic_regression,sex,dpr_violation
0.28,0.5,0.5999999999999992,0.0,german,logistic_regression,sex,dpr_violation
0.28,0.55,0.20000000000000023,1.0,german,logistic_regression,sex,dpr_violation
0.28,0.6,0.20000000000000023,3.0,german,logistic_regression,sex,dpr_violation
0.28,0.65,0.7000000000000007,3.5,german,logistic_regression,sex,dpr_violation
0.28,0.7,1.2000000000000026,2.4999999999999947,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.4,0.10000000000000006,0.0,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.45,0.6999999999999996,0.5,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.5,0.6999999999999993,0.49999999999999445,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.55,0.10000000000000012,1.4999999999999944,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.6,0.20000000000000023,0.5,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.65,0.7000000000000007,0.5,german,logistic_regression,sex,dpr_violation
0.29000000000000004,0.7,1.0000000000000022,2.0,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.4,0.10000000000000006,0.0,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.45,0.6000000000000006,0.5,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.5,0.40000000000000024,0.9999999999999944,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.55,0.19999999999999912,1.4999999999999944,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.6,0.39999999999999936,0.5,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.65,0.40000000000000047,1.5,german,logistic_regression,sex,dpr_violation
0.30000000000000004,0.7,0.6000000000000013,2.0,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.4,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.45,0.5000000000000006,0.5000000000000028,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.5,0.5000000000000002,1.0000000000000056,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.55,0.19999999999999912,0.0,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.6,0.19999999999999912,0.5000000000000028,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.65,0.40000000000000047,1.0000000000000056,german,logistic_regression,sex,dpr_violation
0.31000000000000005,0.7,0.8000000000000018,1.0000000000000056,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.4,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.45,0.40000000000000047,0.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.5,0.5000000000000002,1.5000000000000084,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.55,0.2999999999999992,0.5000000000000028,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.6,0.19999999999999912,1.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.65,0.3000000000000003,0.0,german,logistic_regression,sex,dpr_violation
0.31999999999999995,0.7,0.6000000000000013,2.000000000000011,german,logistic_regression,sex,dpr_violation
0.32999999999999996,0.3,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.32999999999999996,0.35,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.32999999999999996,0.4,0.0,0.0,german,logistic_regression,sex,dpr_violation
0.32999999999999996,0.45,0.20000000000000023,0.0,german,logistic_regression,sex,dpr_violation
