dataset,model,seed,protected_attribute,operating_threshold,n_test,accuracy,f1,auroc,n_group0,n_group1,n_min_group,n_positive_group0,n_positive_group1,n_min_positive_group,n_negative_group0,n_negative_group1,n_min_negative_group,selection_rate_group0,selection_rate_group1,tpr_group0,tpr_group1,fpr_group0,fpr_group1,dpd_signed,dpd_violation,dpr_symmetric,dpr_violation,eod_signed,eod_violation,equalized_odds_violation,dpd_defined,dpr_defined,eod_defined,equalized_odds_defined,min_group_ok,min_positive_group_ok,min_negative_group_ok,dpd_analysis_valid,dpr_analysis_valid,eod_analysis_valid,equalized_odds_analysis_valid
acs_income,random_forest,16,sex,0.6,3000,0.7673333333333333,0.6537698412698413,0.8746184881295175,1583,1417,1417,751,481,481,832,936,832,0.33733417561591916,0.17642907551164433,0.6031957390146472,0.4282744282744283,0.09735576923076923,0.04700854700854701,-0.16090510010427483,0.16090510010427483,0.523009787518601,0.47699021248139895,-0.17492131074021888,0.17492131074021888,0.17492131074021888,True,True,True,True,True,True,True,True,True,True,True
acs_income,random_forest,16,race,0.6,3000,0.7673333333333333,0.6537698412698413,0.8746184881295175,1864,1136,1136,822,410,410,1042,726,726,0.296137339055794,0.20422535211267606,0.5705596107055961,0.4634146341463415,0.07965451055662189,0.05785123966942149,-0.09191198694311792,0.09191198694311792,0.689630536844254,0.310369463155746,-0.10714497655925465,0.10714497655925465,0.10714497655925465,True,True,True,True,True,True,True,True,True,True,True
acs_income,random_forest,16,sex,0.65,3000,0.739,0.5760693015701137,0.8746184881295175,1583,1417,1417,751,481,481,832,936,832,0.27605811749842074,0.12561750176429076,0.5086551264980027,0.31185031185031187,0.06610576923076923,0.029914529914529916,-0.15044061573412998,0.15044061573412998,0.4550400578784262,0.5449599421215738,-0.19680481464769084,0.19680481464769084,0.19680481464769084,True,True,True,True,True,True,True,True,True,True,True
acs_income,random_forest,16,race,0.65,3000,0.739,0.5760693015701137,0.8746184881295175,1864,1136,1136,822,410,410,1042,726,726,0.2322961373390558,0.1602112676056338,0.46228710462287104,0.37073170731707317,0.0508637236084453,0.04132231404958678,-0.07208486973342199,0.07208486973342199,0.6896854568519664,0.31031454314803364,-0.09155539730579787,0.09155539730579787,0.09155539730579787,True,True,True,True,True,True,True,True,True,True,True
acs_income,random_forest,16,sex,0.7,3000,0.7046666666666667,0.47511848341232227,0.8746184881295175,1583,1417,1417,751,481,481,832,936,832,0.22236260265319013,0.07339449541284404,0.41278295605858856,0.1891891891891892,0.05048076923076923,0.013888888888888888,-0.1489681072403461,0.1489681072403461,0.33006672226855716,0.6699332777314428,-0.22359376686939936,0.22359376686939936,0.22359376686939936,True,True,True,True,True,True,True,True,True,True,True
acs_income,random_forest,16,race,0.7,3000,0.7046666666666667,0.47511848341232227,0.8746184881295175,1864,1136,1136,822,410,410,1042,726,726,0.1759656652360515,0.11267605633802817,0.35766423357664234,0.26097560975609757,0.03262955854126679,0.028925619834710745,-0.06328960889802333,0.06328960889802333,0.640329783579526,0.35967021642047403,-0.09668862382054477,0.09668862382054477,0.09668862382054477,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.3,3000,0.7796666666666666,0.7678257815244116,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.6133922931143398,0.4544812985179958,0.9081225033288948,0.8544698544698545,0.3473557692307692,0.24893162393162394,-0.15891099459634406,0.15891099459634406,0.7409308914047243,0.25906910859527565,-0.05365264885904031,0.05365264885904031,0.09842414529914528,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.3,3000,0.7796666666666666,0.7678257815244116,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.575107296137339,0.4779929577464789,0.902676399026764,0.8560975609756097,0.31669865642994244,0.2644628099173554,-0.09711433839086014,0.09711433839086014,0.8311370086188775,0.16886299138112248,-0.04657883805115426,0.04657883805115426,0.05223584651258706,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.35,3000,0.79,0.769568397951719,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.5742261528742894,0.41848976711362035,0.8748335552596538,0.8212058212058212,0.30288461538461536,0.21153846153846154,-0.155736385760669,0.155736385760669,0.7287891103859857,0.2712108896140143,-0.05362773405383259,0.05362773405383259,0.09134615384615383,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.35,3000,0.79,0.769568397951719,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.5434549356223176,0.43045774647887325,0.878345498783455,0.8048780487804879,0.27927063339731284,0.2190082644628099,-0.11299718914344437,0.11299718914344437,0.7920762482098911,0.2079237517901089,-0.07346745000296717,0.07346745000296717,0.07346745000296717,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.4,3000,0.8033333333333333,0.7770219198790628,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.5451674036639292,0.3888496824276641,0.8561917443408789,0.8004158004158004,0.2644230769230769,0.17735042735042736,-0.15631772123626514,0.15631772123626514,0.7132665669559586,0.2867334330440414,-0.05577594392507845,0.05577594392507845,0.08707264957264957,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.4,3000,0.8033333333333333,0.7770219198790628,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.5166309012875536,0.3970070422535211,0.8613138686131386,0.7804878048780488,0.24472168905950095,0.18044077134986225,-0.1196238590340325,0.1196238590340325,0.7684539218697439,0.23154607813025607,-0.08082606373508983,0.08082606373508983,0.08082606373508983,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.45,3000,0.8073333333333333,0.7720820189274448,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.5060012634238787,0.3549752999294284,0.8229027962716379,0.7505197505197505,0.21995192307692307,0.1517094017094017,-0.15102596349445035,0.15102596349445035,0.7015304616582835,0.2984695383417165,-0.07238304575188736,0.07238304575188736,0.07238304575188736,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.45,3000,0.8073333333333333,0.7720820189274448,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.4833690987124464,0.35475352112676056,0.8309002433090025,0.7219512195121951,0.2092130518234165,0.14738292011019283,-0.12861557758568581,0.12861557758568581,0.7339184943177377,0.2660815056822623,-0.10894902379680738,0.10894902379680738,0.10894902379680738,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.5,3000,0.8083333333333333,0.7638603696098563,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.4750473783954517,0.31827805222300637,0.7949400798934754,0.6923076923076923,0.18629807692307693,0.12606837606837606,-0.15676932617244532,0.15676932617244532,0.6699922296130573,0.33000777038694273,-0.10263238758578308,0.10263238758578308,0.10263238758578308,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.5,3000,0.8083333333333333,0.7638603696098563,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.44742489270386265,0.3248239436619718,0.7980535279805353,0.6682926829268293,0.1708253358925144,0.13085399449035812,-0.12260094904189084,0.12260094904189084,0.7259854088560137,0.2740145911439863,-0.129760845053706,0.129760845053706,0.129760845053706,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.55,3000,0.8083333333333333,0.7537473233404711,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.4428300694883133,0.2836979534227241,0.7576564580559254,0.6465696465696466,0.15865384615384615,0.09722222222222222,-0.15913211606558925,0.15913211606558925,0.6406474468875495,0.3593525531124505,-0.11108681148627886,0.11108681148627886,0.11108681148627886,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.55,3000,0.8083333333333333,0.7537473233404711,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.40987124463519314,0.2984154929577465,0.754257907542579,0.6341463414634146,0.1381957773512476,0.10881542699724518,-0.11145575167744665,0.11145575167744665,0.7280713074257061,0.27192869257429386,-0.1201115660791644,0.1201115660791644,0.1201115660791644,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.6,3000,0.8036666666666666,0.7374052608114133,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.41250789639924196,0.2526464361326747,0.7230359520639148,0.5904365904365905,0.13221153846153846,0.07905982905982906,-0.15986146026656728,0.15986146026656728,0.612464484529899,0.387535515470101,-0.13259936162732433,0.13259936162732433,0.13259936162732433,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.6,3000,0.8036666666666666,0.7374052608114133,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.38090128755364805,0.2649647887323944,0.7128953771289538,0.5878048780487805,0.11900191938579655,0.08264462809917356,-0.11593649882125368,0.11593649882125368,0.6956258678833566,0.30437413211664344,-0.12509049908017333,0.12509049908017333,0.12509049908017333,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,sex,0.65,3000,0.7913333333333333,0.7080223880597015,0.8888170652876535,1583,1417,1417,751,481,481,832,936,832,0.3746051800379027,0.22512350035285816,0.6684420772303595,0.5343035343035343,0.109375,0.06623931623931624,-0.14948167968504456,0.14948167968504456,0.6009620591206989,0.3990379408793011,-0.13413854292682525,0.13413854292682525,0.13413854292682525,True,True,True,True,True,True,True,True,True,True,True
acs_income,hist_gradient_boosting,16,race,0.65,3000,0.7913333333333333,0.7080223880597015,0.8888170652876535,1864,1136,1136,822,410,410,1042,726,726,0.34334763948497854,0.23943661971830985,0.6545012165450121,0.5390243902439025,0.09788867562380038,0.07024793388429752,-0.1039110197666687,0.1039110197666687,0.6973591549295775,0.30264084507042255,-0.11547682630110967,0.11547682630110967,0.11547682630110967,True,True,True,True,True,True,True,True,True,True,True
